id,a_name,b_name,a_score,b_score,season,pday,dt,a_sn,b_sn,uur
4010000,RFC Luik,Royal Racing White Brüssel,1,0,1967,16,1968-01-21,4,47,15:00:00
4009998,SK Beveren-Waes,Sint-Truidense VV,3,1,1967,16,1968-01-21,2300,373,15:00:00
4010007,R Charleroi SC,RFC Luik,0,0,1967,17,1968-01-28,246,4,15:00:00
4010001,Standard Luik,Club Brugge,1,2,1967,17,1968-01-28,16,3,15:00:00
4010002,Sint-Truidense VV,RSC Anderlecht,0,2,1967,17,1968-01-28,373,35,15:00:00
4010003,R Antwerp FC,Olympic Charleroi,2,0,1967,17,1968-01-28,1,246,15:00:00
4010004,KV Mechelen,Royal Beerschot AC,1,2,1967,17,1968-01-28,25,3530,15:00:00
4010005,KSV Waregem (- 2001),Beringen FC (- 2002),2,1,1967,17,1968-01-28,4451,522,15:00:00
4010006,Daring Club Brussel,SK Beveren-Waes,0,0,1967,17,1968-01-28,2,2300,15:00:00
4010008,Royal Racing White Brüssel,Lierse SK (- 2018),2,2,1967,17,1968-01-28,47,30,15:00:00
4010009,Standard Luik,Lierse SK (- 2018),4,0,1967,18,1968-02-03,16,30,19:30:00
4010013,Beringen FC (- 2002),RFC Luik,1,0,1967,18,1968-02-04,522,4,15:00:00
4010011,Daring Club Brussel,R Antwerp FC,1,0,1967,18,1968-02-04,2,1,15:00:00
4010012,Royal Beerschot AC,KSV Waregem (- 2001),0,0,1967,18,1968-02-04,3530,4451,15:00:00
4010014,SK Beveren-Waes,KV Mechelen,0,0,1967,18,1968-02-04,2300,25,15:00:00
4010015,Club Brugge,Sint-Truidense VV,0,0,1967,18,1968-02-04,3,373,15:00:00
4010010,RSC Anderlecht,R Charleroi SC,2,0,1967,18,1968-02-04,35,246,15:00:00
4010016,Olympic Charleroi,Royal Racing White Brüssel,0,1,1967,18,1968-02-04,246,47,15:00:00
4010024,KV Mechelen,Olympic Charleroi,1,2,1967,19,1968-02-11,25,246,15:00:00
4010018,KSV Waregem (- 2001),RSC Anderlecht,1,1,1967,19,1968-02-11,4451,35,15:00:00
4010023,RFC Luik,Daring Club Brussel,4,4,1967,19,1968-02-11,4,2,15:00:00
4010022,R Charleroi SC,Club Brugge,1,0,1967,19,1968-02-11,246,3,15:00:00
4010021,Royal Racing White Brüssel,Beringen FC (- 2002),0,0,1967,19,1968-02-11,47,522,15:00:00
4010020,Lierse SK (- 2018),Royal Beerschot AC,3,1,1967,19,1968-02-11,30,3530,15:00:00
4010019,R Antwerp FC,SK Beveren-Waes,0,0,1967,19,1968-02-11,1,2300,15:00:00
4010017,Sint-Truidense VV,Standard Luik,3,2,1967,19,1968-02-11,373,16,15:00:00
4010027,Sint-Truidense VV,R Antwerp FC,0,0,1967,20,1968-02-18,373,1,15:00:00
4010026,RSC Anderlecht,RFC Luik,1,0,1967,20,1968-02-18,35,4,15:00:00
4010030,Club Brugge,Lierse SK (- 2018),3,1,1967,20,1968-02-18,3,30,15:00:00
4010028,Royal Beerschot AC,Beringen FC (- 2002),3,0,1967,20,1968-02-18,3530,522,15:00:00
4010032,Daring Club Brussel,Royal Racing White Brüssel,3,2,1967,20,1968-02-18,2,47,15:00:00
4010031,R Charleroi SC,Olympic Charleroi,2,1,1967,20,1968-02-18,246,246,15:00:00
4010029,SK Beveren-Waes,KSV Waregem (- 2001),1,3,1967,20,1968-02-18,2300,4451,15:00:00
4010025,Standard Luik,KV Mechelen,3,0,1967,20,1968-02-18,16,25,15:00:00
4010040,KSV Waregem (- 2001),Royal Racing White Brüssel,0,0,1967,15,1968-02-25,4451,47,15:00:00
4010039,Lierse SK (- 2018),Olympic Charleroi,5,1,1967,15,1968-02-25,30,246,15:00:00
4010038,Sint-Truidense VV,Daring Club Brussel,3,2,1967,15,1968-02-25,373,2,15:00:00
4010037,R Charleroi SC,KV Mechelen,1,0,1967,15,1968-02-25,246,25,15:00:00
4010036,Club Brugge,SK Beveren-Waes,1,0,1967,15,1968-02-25,3,2300,15:00:00
4010035,Royal Beerschot AC,RFC Luik,3,0,1967,15,1968-02-25,3530,4,15:00:00
4010034,RSC Anderlecht,Beringen FC (- 2002),2,0,1967,15,1968-02-25,35,522,15:00:00
4010033,Standard Luik,R Antwerp FC,0,0,1967,15,1968-02-25,16,1,15:00:00
4010041,RFC Luik,Standard Luik,1,1,1967,21,1968-03-03,4,16,15:00:00
4010042,Lierse SK (- 2018),RSC Anderlecht,2,4,1967,21,1968-03-03,30,35,15:00:00
4010043,Royal Beerschot AC,R Antwerp FC,3,1,1967,21,1968-03-03,3530,1,15:00:00
4010044,Beringen FC (- 2002),SK Beveren-Waes,2,0,1967,21,1968-03-03,522,2300,15:00:00
4010047,KV Mechelen,Daring Club Brussel,3,1,1967,21,1968-03-03,25,2,15:00:00
4010046,Royal Racing White Brüssel,R Charleroi SC,1,0,1967,21,1968-03-03,47,246,15:00:00
4010045,Olympic Charleroi,Club Brugge,1,1,1967,21,1968-03-03,246,3,15:00:00
4010048,KSV Waregem (- 2001),Sint-Truidense VV,2,1,1967,21,1968-03-03,4451,373,15:00:00
4010055,R Charleroi SC,KSV Waregem (- 2001),2,3,1967,22,1968-03-10,246,4451,15:00:00
4010056,Daring Club Brussel,Lierse SK (- 2018),1,0,1967,22,1968-03-10,2,30,15:00:00
4010054,Club Brugge,RFC Luik,4,2,1967,22,1968-03-10,3,4,15:00:00
4010053,SK Beveren-Waes,Olympic Charleroi,0,1,1967,22,1968-03-10,2300,246,15:00:00
4010051,R Antwerp FC,KV Mechelen,1,2,1967,22,1968-03-10,1,25,15:00:00
4010050,RSC Anderlecht,Royal Beerschot AC,3,1,1967,22,1968-03-10,35,3530,15:00:00
4010049,Standard Luik,Royal Racing White Brüssel,2,0,1967,22,1968-03-10,16,47,15:00:00
4010052,Sint-Truidense VV,Beringen FC (- 2002),4,0,1967,22,1968-03-10,373,522,15:00:00
4010057,Royal Racing White Brüssel,Club Brugge,0,0,1967,23,1968-03-16,47,3,19:30:00
4010060,Royal Beerschot AC,Sint-Truidense VV,0,2,1967,23,1968-03-17,3530,373,15:00:00
4010062,Lierse SK (- 2018),R Charleroi SC,3,1,1967,23,1968-03-17,30,246,15:00:00
4010063,Olympic Charleroi,Daring Club Brussel,0,1,1967,23,1968-03-17,246,2,15:00:00
4010058,RSC Anderlecht,Standard Luik,4,0,1967,23,1968-03-17,35,16,15:00:00
4010064,KSV Waregem (- 2001),KV Mechelen,0,1,1967,23,1968-03-17,4451,25,15:00:00
4010059,Beringen FC (- 2002),R Antwerp FC,0,1,1967,23,1968-03-17,522,1,15:00:00
4010061,RFC Luik,SK Beveren-Waes,2,0,1967,23,1968-03-17,4,2300,15:00:00
4010071,Sint-Truidense VV,RFC Luik,2,0,1967,24,1968-03-24,373,4,15:00:00
4010070,Daring Club Brussel,KSV Waregem (- 2001),1,1,1967,24,1968-03-24,2,4451,15:00:00
4010069,SK Beveren-Waes,Royal Racing White Brüssel,0,2,1967,24,1968-03-24,2300,47,15:00:00
4010068,Olympic Charleroi,Beringen FC (- 2002),3,2,1967,24,1968-03-24,246,522,15:00:00
4010067,R Antwerp FC,R Charleroi SC,0,0,1967,24,1968-03-24,1,246,15:00:00
4010065,Standard Luik,Royal Beerschot AC,2,0,1967,24,1968-03-24,16,3530,15:00:00
4010066,Club Brugge,RSC Anderlecht,2,2,1967,24,1968-03-24,3,35,15:00:00
4010072,KV Mechelen,Lierse SK (- 2018),4,0,1967,24,1968-03-24,25,30,15:00:00
4010073,RSC Anderlecht,Daring Club Brussel,2,0,1967,25,1968-03-30,35,2,19:30:00
4010074,Royal Beerschot AC,Olympic Charleroi,5,0,1967,25,1968-03-30,3530,246,20:00:00
4010076,RFC Luik,R Antwerp FC,2,0,1967,25,1968-03-31,4,1,15:00:00
4010075,Beringen FC (- 2002),Standard Luik,1,3,1967,25,1968-03-31,522,16,15:00:00
4010080,Royal Racing White Brüssel,KV Mechelen,2,2,1967,25,1968-03-31,47,25,15:00:00
4010077,Lierse SK (- 2018),SK Beveren-Waes,0,0,1967,25,1968-03-31,30,2300,15:00:00
4010078,KSV Waregem (- 2001),Club Brugge,1,0,1967,25,1968-03-31,4451,3,15:00:00
4010079,R Charleroi SC,Sint-Truidense VV,2,0,1967,25,1968-03-31,246,373,15:00:00
4010081,Royal Beerschot AC,R Charleroi SC,3,0,1967,16,1968-04-11,3530,246,20:00:00
4010082,Daring Club Brussel,Standard Luik,0,4,1967,26,1968-04-20,2,16,19:30:00
4010083,RFC Luik,Lierse SK (- 2018),2,0,1967,26,1968-04-20,4,30,20:00:00
4010085,R Antwerp FC,KSV Waregem (- 2001),3,1,1967,26,1968-04-21,1,4451,15:00:00
4010088,KV Mechelen,Club Brugge,0,2,1967,26,1968-04-21,25,3,15:00:00
4010086,SK Beveren-Waes,Royal Beerschot AC,3,2,1967,26,1968-04-21,2300,3530,15:00:00
4010087,Beringen FC (- 2002),R Charleroi SC,1,2,1967,26,1968-04-21,522,246,15:00:00
4010084,Royal Racing White Brüssel,RSC Anderlecht,1,1,1967,26,1968-04-21,47,35,15:00:00
4010089,Olympic Charleroi,Sint-Truidense VV,1,3,1967,26,1968-04-21,246,373,18:00:00
4010096,KSV Waregem (- 2001),RFC Luik,1,0,1967,27,1968-04-28,4451,4,15:00:00
4010090,Standard Luik,SK Beveren-Waes,3,0,1967,27,1968-04-28,16,2300,15:00:00
4010097,Sint-Truidense VV,KV Mechelen,1,2,1967,27,1968-04-28,373,25,15:00:00
4010091,RSC Anderlecht,Olympic Charleroi,4,1,1967,27,1968-04-28,35,246,15:00:00
4010092,Club Brugge,R Antwerp FC,1,0,1967,27,1968-04-28,3,1,15:00:00
4010093,Royal Beerschot AC,Royal Racing White Brüssel,2,1,1967,27,1968-04-28,3530,47,15:00:00
4010094,Lierse SK (- 2018),Beringen FC (- 2002),1,0,1967,27,1968-04-28,30,522,15:00:00
4010095,R Charleroi SC,Daring Club Brussel,0,0,1967,27,1968-04-28,246,2,15:00:00
4010098,R Antwerp FC,Standard Luik,0,0,1967,28,1968-05-05,1,16,15:00:00
4010099,Beringen FC (- 2002),RSC Anderlecht,2,0,1967,28,1968-05-05,522,35,15:00:00
4010100,RFC Luik,Royal Beerschot AC,1,0,1967,28,1968-05-05,4,3530,15:00:00
4010101,SK Beveren-Waes,Club Brugge,1,2,1967,28,1968-05-05,2300,3,15:00:00
4010105,Royal Racing White Brüssel,KSV Waregem (- 2001),2,0,1967,28,1968-05-05,47,4451,15:00:00
4010104,Olympic Charleroi,Lierse SK (- 2018),3,0,1967,28,1968-05-05,246,30,15:00:00
4010103,Daring Club Brussel,Sint-Truidense VV,0,1,1967,28,1968-05-05,2,373,15:00:00
4010102,KV Mechelen,R Charleroi SC,0,1,1967,28,1968-05-05,25,246,15:00:00
4010110,Daring Club Brussel,Beringen FC (- 2002),0,2,1967,29,1968-05-12,2,522,15:00:00
4010109,Club Brugge,Royal Beerschot AC,3,1,1967,29,1968-05-12,3,3530,15:00:00
4010108,R Antwerp FC,Lierse SK (- 2018),3,1,1967,29,1968-05-12,1,30,15:00:00
4010112,Olympic Charleroi,RFC Luik,0,1,1967,29,1968-05-12,246,4,15:00:00
4010106,Standard Luik,KSV Waregem (- 2001),1,2,1967,29,1968-05-12,16,4451,15:00:00
4010113,Sint-Truidense VV,Royal Racing White Brüssel,4,2,1967,29,1968-05-12,373,47,15:00:00
4010111,SK Beveren-Waes,R Charleroi SC,2,0,1967,29,1968-05-12,2300,246,15:00:00
4010107,KV Mechelen,RSC Anderlecht,0,0,1967,29,1968-05-12,25,35,15:00:00
4010114,Royal Beerschot AC,Daring Club Brussel,3,3,1967,30,1968-05-18,3530,2,19:30:00
4010115,R Charleroi SC,Standard Luik,0,1,1967,30,1968-05-19,246,16,15:00:00
4010116,RSC Anderlecht,SK Beveren-Waes,2,0,1967,30,1968-05-19,35,2300,15:00:00
4010117,Royal Racing White Brüssel,R Antwerp FC,2,0,1967,30,1968-05-19,47,1,15:00:00
4010118,Beringen FC (- 2002),Club Brugge,0,1,1967,30,1968-05-19,522,3,15:00:00
4010119,RFC Luik,KV Mechelen,1,0,1967,30,1968-05-19,4,25,15:00:00
4010120,Lierse SK (- 2018),Sint-Truidense VV,0,5,1967,30,1968-05-19,30,373,15:00:00
4010121,KSV Waregem (- 2001),Olympic Charleroi,4,1,1967,30,1968-05-19,4451,246,15:00:00
4010122,Lierse SK (- 2018),KSV Waregem (- 2001),0,5,1967,16,1968-05-26,30,4451,15:00:00
4010123,RSC Anderlecht,Sint-Truidense VV,2,2,1968,1,1968-09-07,35,373,19:30:00
4010124,Standard Luik,Union Saint-Gilloise,5,1,1968,1,1968-09-08,16,10,15:00:00
4010128,Lierse SK (- 2018),Club Brugge,1,2,1968,1,1968-09-08,30,3,15:00:00
4010127,SK Beveren-Waes,RFC Luik,3,1,1968,1,1968-09-08,2300,4,15:00:00
4010126,Beringen FC (- 2002),Daring Club Brussel,2,0,1968,1,1968-09-08,522,2,15:00:00
4010125,Royal Racing White Brüssel,Beerschot VAV,2,1,1968,1,1968-09-08,47,13,15:00:00
4010130,KSV Waregem (- 2001),KV Mechelen,1,4,1968,1,1968-09-08,4451,25,15:00:00
4010129,Association Royale Athlétique Gent,R Charleroi SC,1,1,1968,1,1968-09-08,7,246,15:00:00
4010132,Beerschot VAV,RSC Anderlecht,2,1,1968,2,1968-09-15,13,35,15:00:00
4010131,Daring Club Brussel,Standard Luik,0,3,1968,2,1968-09-15,2,16,15:00:00
4010138,Sint-Truidense VV,Lierse SK (- 2018),1,1,1968,2,1968-09-15,373,30,15:00:00
4010137,RFC Luik,Royal Racing White Brüssel,2,0,1968,2,1968-09-15,4,47,15:00:00
4010136,R Charleroi SC,KSV Waregem (- 2001),2,1,1968,2,1968-09-15,246,4451,15:00:00
4010135,Club Brugge,Association Royale Athlétique Gent,3,0,1968,2,1968-09-15,3,7,15:00:00
4010134,Union Saint-Gilloise,SK Beveren-Waes,1,0,1968,2,1968-09-15,10,2300,15:00:00
4010133,KV Mechelen,Beringen FC (- 2002),2,3,1968,2,1968-09-15,25,522,15:00:00
4010139,RSC Anderlecht,RFC Luik,7,0,1968,3,1968-09-21,35,4,19:30:00
4010145,Union Saint-Gilloise,Daring Club Brussel,1,1,1968,3,1968-09-22,10,2,15:00:00
4010146,Association Royale Athlétique Gent,Sint-Truidense VV,1,1,1968,3,1968-09-22,7,373,15:00:00
4010140,Standard Luik,KV Mechelen,4,0,1968,3,1968-09-22,16,25,15:00:00
4010144,KSV Waregem (- 2001),Club Brugge,3,1,1968,3,1968-09-22,4451,3,15:00:00
4010141,Lierse SK (- 2018),Beerschot VAV,5,1,1968,3,1968-09-22,30,13,15:00:00
4010142,Beringen FC (- 2002),R Charleroi SC,0,3,1968,3,1968-09-22,522,246,15:00:00
4010143,SK Beveren-Waes,Royal Racing White Brüssel,3,3,1968,3,1968-09-22,2300,47,15:00:00
4010148,Royal Racing White Brüssel,RSC Anderlecht,0,5,1968,4,1968-09-29,47,35,15:00:00
4010150,Club Brugge,Beringen FC (- 2002),3,1,1968,4,1968-09-29,3,522,15:00:00
4010153,KV Mechelen,Union Saint-Gilloise,0,0,1968,4,1968-09-29,25,10,15:00:00
4010152,RFC Luik,Lierse SK (- 2018),2,2,1968,4,1968-09-29,4,30,15:00:00
4010154,Sint-Truidense VV,KSV Waregem (- 2001),3,0,1968,4,1968-09-29,373,4451,15:00:00
4010149,Beerschot VAV,Association Royale Athlétique Gent,1,0,1968,4,1968-09-29,13,7,15:00:00
4010151,Daring Club Brussel,SK Beveren-Waes,3,3,1968,4,1968-09-29,2,2300,15:00:00
4010147,R Charleroi SC,Standard Luik,2,0,1968,4,1968-09-29,246,16,15:00:00
4010155,KSV Waregem (- 2001),Beerschot VAV,2,2,1968,5,1968-10-05,4451,13,20:00:00
4010156,Standard Luik,Club Brugge,1,0,1968,5,1968-10-06,16,3,15:00:00
4010157,SK Beveren-Waes,RSC Anderlecht,3,3,1968,5,1968-10-06,2300,35,15:00:00
4010158,Beringen FC (- 2002),Sint-Truidense VV,1,1,1968,5,1968-10-06,522,373,15:00:00
4010159,Union Saint-Gilloise,R Charleroi SC,1,2,1968,5,1968-10-06,10,246,15:00:00
4010160,Daring Club Brussel,KV Mechelen,3,1,1968,5,1968-10-06,2,25,15:00:00
4010161,Association Royale Athlétique Gent,RFC Luik,1,0,1968,5,1968-10-06,7,4,15:00:00
4010162,Lierse SK (- 2018),Royal Racing White Brüssel,2,2,1968,5,1968-10-06,30,47,15:00:00
4010164,RSC Anderlecht,Lierse SK (- 2018),0,0,1968,6,1968-10-20,35,30,15:00:00
4010170,RFC Luik,KSV Waregem (- 2001),1,2,1968,6,1968-10-20,4,4451,15:00:00
4010169,Royal Racing White Brüssel,Association Royale Athlétique Gent,2,2,1968,6,1968-10-20,47,7,15:00:00
4010168,R Charleroi SC,Daring Club Brussel,2,0,1968,6,1968-10-20,246,2,15:00:00
4010167,Club Brugge,Union Saint-Gilloise,2,1,1968,6,1968-10-20,3,10,15:00:00
4010166,KV Mechelen,SK Beveren-Waes,2,1,1968,6,1968-10-20,25,2300,15:00:00
4010163,Sint-Truidense VV,Standard Luik,2,3,1968,6,1968-10-20,373,16,15:00:00
4010165,Beerschot VAV,Beringen FC (- 2002),1,1,1968,6,1968-10-20,13,522,15:00:00
4010171,KSV Waregem (- 2001),Royal Racing White Brüssel,2,1,1968,7,1968-10-26,4451,47,20:00:00
4010172,Standard Luik,Beerschot VAV,3,0,1968,7,1968-10-27,16,13,15:00:00
4010175,SK Beveren-Waes,Lierse SK (- 2018),1,1,1968,7,1968-10-27,2300,30,15:00:00
4010176,Daring Club Brussel,Club Brugge,1,1,1968,7,1968-10-27,2,3,15:00:00
4010177,KV Mechelen,R Charleroi SC,0,3,1968,7,1968-10-27,25,246,15:00:00
4010173,Association Royale Athlétique Gent,RSC Anderlecht,2,3,1968,7,1968-10-27,7,35,15:00:00
4010178,Union Saint-Gilloise,Sint-Truidense VV,1,1,1968,7,1968-10-27,10,373,15:00:00
4010174,Beringen FC (- 2002),RFC Luik,2,0,1968,7,1968-10-27,522,4,15:00:00
4010179,RSC Anderlecht,KSV Waregem (- 2001),2,2,1968,8,1968-11-02,35,4451,19:30:00
4010184,Club Brugge,KV Mechelen,1,1,1968,8,1968-11-03,3,25,15:00:00
4010185,Sint-Truidense VV,Daring Club Brussel,2,1,1968,8,1968-11-03,373,2,15:00:00
4010180,RFC Luik,Standard Luik,4,3,1968,8,1968-11-03,4,16,15:00:00
4010181,Beerschot VAV,Union Saint-Gilloise,5,2,1968,8,1968-11-03,13,10,15:00:00
4010182,Royal Racing White Brüssel,Beringen FC (- 2002),3,1,1968,8,1968-11-03,47,522,15:00:00
4010183,R Charleroi SC,SK Beveren-Waes,1,4,1968,8,1968-11-03,246,2300,15:00:00
4010186,Lierse SK (- 2018),Association Royale Athlétique Gent,2,1,1968,8,1968-11-03,30,7,15:00:00
4010188,Beringen FC (- 2002),RSC Anderlecht,1,1,1968,9,1968-11-10,522,35,15:00:00
4010187,Standard Luik,Royal Racing White Brüssel,0,0,1968,9,1968-11-10,16,47,15:00:00
4010189,Daring Club Brussel,Beerschot VAV,1,0,1968,9,1968-11-10,2,13,15:00:00
4010190,SK Beveren-Waes,Association Royale Athlétique Gent,1,1,1968,9,1968-11-10,2300,7,15:00:00
4010192,Union Saint-Gilloise,RFC Luik,2,0,1968,9,1968-11-10,10,4,15:00:00
4010193,KSV Waregem (- 2001),Lierse SK (- 2018),2,2,1968,9,1968-11-10,4451,30,15:00:00
4010191,R Charleroi SC,Club Brugge,1,0,1968,9,1968-11-10,246,3,15:00:00
4010194,KV Mechelen,Sint-Truidense VV,1,1,1968,9,1968-11-10,25,373,15:00:00
4010196,Beerschot VAV,KV Mechelen,8,2,1968,10,1968-11-17,13,25,15:00:00
4010200,RFC Luik,Daring Club Brussel,4,0,1968,10,1968-11-17,4,2,15:00:00
4010199,Sint-Truidense VV,R Charleroi SC,3,1,1968,10,1968-11-17,373,246,15:00:00
4010201,Association Royale Athlétique Gent,KSV Waregem (- 2001),2,1,1968,10,1968-11-17,7,4451,15:00:00
4010195,RSC Anderlecht,Standard Luik,0,0,1968,10,1968-11-17,35,16,15:00:00
4010202,Royal Racing White Brüssel,Union Saint-Gilloise,1,1,1968,10,1968-11-17,47,10,15:00:00
4010197,Lierse SK (- 2018),Beringen FC (- 2002),2,0,1968,10,1968-11-17,30,522,15:00:00
4010198,Club Brugge,SK Beveren-Waes,2,0,1968,10,1968-11-17,3,2300,15:00:00
4010207,SK Beveren-Waes,KSV Waregem (- 2001),1,0,1968,11,1968-11-24,2300,4451,15:00:00
4010206,Beringen FC (- 2002),Association Royale Athlétique Gent,1,1,1968,11,1968-11-24,522,7,15:00:00
4010205,R Charleroi SC,Beerschot VAV,1,1,1968,11,1968-11-24,246,13,15:00:00
4010209,Daring Club Brussel,Royal Racing White Brüssel,0,2,1968,11,1968-11-24,2,47,15:00:00
4010208,Club Brugge,Sint-Truidense VV,5,0,1968,11,1968-11-24,3,373,15:00:00
4010204,Union Saint-Gilloise,RSC Anderlecht,0,2,1968,11,1968-11-24,10,35,15:00:00
4010203,Standard Luik,Lierse SK (- 2018),0,0,1968,11,1968-11-24,16,30,15:00:00
4010210,KV Mechelen,RFC Luik,2,2,1968,11,1968-11-24,25,4,15:00:00
4010217,Lierse SK (- 2018),Union Saint-Gilloise,1,3,1968,12,1968-12-01,30,10,14:30:00
4010218,Royal Racing White Brüssel,KV Mechelen,2,1,1968,12,1968-12-01,47,25,14:30:00
4010212,RSC Anderlecht,Daring Club Brussel,2,1,1968,12,1968-12-01,35,2,14:30:00
4010211,Association Royale Athlétique Gent,Standard Luik,0,0,1968,12,1968-12-01,7,16,14:30:00
4010214,KSV Waregem (- 2001),Beringen FC (- 2002),4,0,1968,12,1968-12-01,4451,522,14:30:00
4010213,Beerschot VAV,Club Brugge,3,1,1968,12,1968-12-01,13,3,14:30:00
4010216,RFC Luik,R Charleroi SC,3,1,1968,12,1968-12-01,4,246,14:30:00
4010215,Sint-Truidense VV,SK Beveren-Waes,1,0,1968,12,1968-12-01,373,2300,14:30:00
4010226,Union Saint-Gilloise,Association Royale Athlétique Gent,2,0,1968,13,1968-12-15,10,7,14:30:00
4010219,Standard Luik,KSV Waregem (- 2001),3,1,1968,13,1968-12-15,16,4451,14:30:00
4010220,KV Mechelen,RSC Anderlecht,1,0,1968,13,1968-12-15,25,35,14:30:00
4010221,Sint-Truidense VV,Beerschot VAV,4,1,1968,13,1968-12-15,373,13,14:30:00
4010222,SK Beveren-Waes,Beringen FC (- 2002),1,0,1968,13,1968-12-15,2300,522,14:30:00
4010224,R Charleroi SC,Royal Racing White Brüssel,1,0,1968,13,1968-12-15,246,47,14:30:00
4010225,Daring Club Brussel,Lierse SK (- 2018),1,4,1968,13,1968-12-15,2,30,14:30:00
4010223,Club Brugge,RFC Luik,3,0,1968,13,1968-12-15,3,4,14:30:00
4010227,RSC Anderlecht,R Charleroi SC,3,1,1968,14,1968-12-21,35,246,19:30:00
4010231,Association Royale Athlétique Gent,Daring Club Brussel,2,0,1968,14,1968-12-22,7,2,14:30:00
4010228,Beringen FC (- 2002),Standard Luik,0,0,1968,14,1968-12-22,522,16,14:30:00
4010229,SK Beveren-Waes,Beerschot VAV,1,0,1968,14,1968-12-22,2300,13,14:30:00
4010230,Royal Racing White Brüssel,Club Brugge,0,1,1968,14,1968-12-22,47,3,14:30:00
4010232,RFC Luik,Sint-Truidense VV,0,0,1968,14,1968-12-22,4,373,14:30:00
4010233,Lierse SK (- 2018),KV Mechelen,4,2,1968,14,1968-12-22,30,25,14:30:00
4010234,KSV Waregem (- 2001),Union Saint-Gilloise,3,1,1968,14,1968-12-22,4451,10,14:30:00
4010237,Beerschot VAV,RFC Luik,1,0,1968,15,1969-01-05,13,4,14:30:00
4010238,Union Saint-Gilloise,Beringen FC (- 2002),0,1,1968,15,1969-01-05,10,522,14:30:00
4010239,R Charleroi SC,Lierse SK (- 2018),1,1,1968,15,1969-01-05,246,30,14:30:00
4010240,Daring Club Brussel,KSV Waregem (- 2001),1,0,1968,15,1969-01-05,2,4451,14:30:00
4010241,KV Mechelen,Association Royale Athlétique Gent,0,1,1968,15,1969-01-05,25,7,14:30:00
4010242,Sint-Truidense VV,Royal Racing White Brüssel,1,0,1968,15,1969-01-05,373,47,14:30:00
4010235,Standard Luik,SK Beveren-Waes,6,0,1968,15,1969-01-05,16,2300,14:30:00
4010236,Club Brugge,RSC Anderlecht,2,2,1968,15,1969-01-05,3,35,14:30:00
4010250,KV Mechelen,KSV Waregem (- 2001),1,2,1968,16,1969-01-12,25,4451,14:30:00
4010245,Beerschot VAV,Royal Racing White Brüssel,2,1,1968,16,1969-01-12,13,47,14:30:00
4010248,Club Brugge,Lierse SK (- 2018),5,1,1968,16,1969-01-12,3,30,14:30:00
4010247,RFC Luik,SK Beveren-Waes,3,1,1968,16,1969-01-12,4,2300,14:30:00
4010246,Daring Club Brussel,Beringen FC (- 2002),1,2,1968,16,1969-01-12,2,522,14:30:00
4010244,Sint-Truidense VV,RSC Anderlecht,2,2,1968,16,1969-01-12,373,35,14:30:00
4010249,R Charleroi SC,Association Royale Athlétique Gent,4,0,1968,16,1969-01-12,246,7,14:30:00
4010243,Union Saint-Gilloise,Standard Luik,0,2,1968,16,1969-01-12,10,16,14:30:00
4010256,KSV Waregem (- 2001),R Charleroi SC,3,0,1968,17,1969-01-19,4451,246,15:00:00
4010251,Standard Luik,Daring Club Brussel,4,1,1968,17,1969-01-19,16,2,15:00:00
4010252,RSC Anderlecht,Beerschot VAV,5,1,1968,17,1969-01-19,35,13,15:00:00
4010253,Beringen FC (- 2002),KV Mechelen,1,0,1968,17,1969-01-19,522,25,15:00:00
4010254,SK Beveren-Waes,Union Saint-Gilloise,1,1,1968,17,1969-01-19,2300,10,15:00:00
4010258,Lierse SK (- 2018),Sint-Truidense VV,2,0,1968,17,1969-01-19,30,373,15:00:00
4010257,Royal Racing White Brüssel,RFC Luik,2,0,1968,17,1969-01-19,47,4,15:00:00
4010255,Association Royale Athlétique Gent,Club Brugge,2,2,1968,17,1969-01-19,7,3,15:00:00
4010262,R Charleroi SC,Beringen FC (- 2002),3,1,1968,18,1969-01-26,246,522,15:00:00
4010261,Beerschot VAV,Lierse SK (- 2018),1,2,1968,18,1969-01-26,13,30,15:00:00
4010260,RFC Luik,RSC Anderlecht,0,1,1968,18,1969-01-26,4,35,15:00:00
4010263,Royal Racing White Brüssel,SK Beveren-Waes,1,0,1968,18,1969-01-26,47,2300,15:00:00
4010264,Club Brugge,KSV Waregem (- 2001),3,1,1968,18,1969-01-26,3,4451,15:00:00
4010259,KV Mechelen,Standard Luik,0,1,1968,18,1969-01-26,25,16,15:00:00
4010266,Sint-Truidense VV,Association Royale Athlétique Gent,0,2,1968,18,1969-01-26,373,7,15:00:00
4010265,Daring Club Brussel,Union Saint-Gilloise,0,0,1968,18,1969-01-26,2,10,15:00:00
4010270,Beringen FC (- 2002),Club Brugge,1,1,1968,19,1969-02-02,522,3,15:00:00
4010269,Association Royale Athlétique Gent,Beerschot VAV,2,0,1968,19,1969-02-02,7,13,15:00:00
4010268,RSC Anderlecht,Royal Racing White Brüssel,2,0,1968,19,1969-02-02,35,47,15:00:00
4010267,Standard Luik,R Charleroi SC,1,0,1968,19,1969-02-02,16,246,15:00:00
